"peak_number","unique_id","compounds_id","name","formula","annot_source_predicted_compositions","annot_source_mz_cloud_search","annot_source_mass_list_search","annot_delta_mass_ppm","calc_mw","m_z","rt_min","area_max","number_mz_cloud_results","mz_cloud_best_match","mz_cloud_best_match_confidence","ms2","reference_ion","sample","group_area","peak_rating","replicate","sample_location","day","month","mass_list_name","mass_list_match"
19804,"4-Hydroxy-dextroamphetamine_4.398",98926,"4-Hydroxy-dextroamphetamine","C9 H13 N O","Full match","Partial match","Full match",0.47,151.09979,152.10706,4.398,1199133.77551688,1,61.1,42.8,"PreferredDDA","[M+H]+1","b4_b",481229.387535541,7.2,"b","b4","1","2022-09","kps_psychoactive_substances_v2","Multiple matches found"
19804,"4-Hydroxy-dextroamphetamine_4.398",98926,"4-Hydroxy-dextroamphetamine","C9 H13 N O","Full match","Partial match","Full match",0.47,151.09979,152.10706,4.398,1199133.77551688,1,61.1,42.8,"PreferredDDA","[M+H]+1","b40_a",677951.294127825,7,"a","b40","1","2022-12","kps_psychoactive_substances_v2","Multiple matches found"
19804,"4-Hydroxy-dextroamphetamine_4.398",98926,"4-Hydroxy-dextroamphetamine","C9 H13 N O","Full match","Partial match","Full match",0.47,151.09979,152.10706,4.398,1199133.77551688,1,61.1,42.8,"PreferredDDA","[M+H]+1","b40_b",216266.782969587,5.2,"b","b40","1","2022-12","kps_psychoactive_substances_v2","Multiple matches found"
19804,"4-Hydroxy-dextroamphetamine_4.398",98926,"4-Hydroxy-dextroamphetamine","C9 H13 N O","Full match","Partial match","Full match",0.47,151.09979,152.10706,4.398,1199133.77551688,1,61.1,42.8,"PreferredDDA","[M+H]+1","b58_a",349839.252054286,6.6,"a","b58","29","2023-01","kps_psychoactive_substances_v2","Multiple matches found"
19804,"4-Hydroxy-dextroamphetamine_4.398",98926,"4-Hydroxy-dextroamphetamine","C9 H13 N O","Full match","Partial match","Full match",0.47,151.09979,152.10706,4.398,1199133.77551688,1,61.1,42.8,"PreferredDDA","[M+H]+1","b58_b",145184.808096754,5.2,"b","b58","29","2023-01","kps_psychoactive_substances_v2","Multiple matches found"
19804,"4-Hydroxy-dextroamphetamine_4.398",98926,"4-Hydroxy-dextroamphetamine","C9 H13 N O","Full match","Partial match","Full match",0.47,151.09979,152.10706,4.398,1199133.77551688,1,61.1,42.8,"PreferredDDA","[M+H]+1","b64_a",397118.822354096,7.2,"a","b64","1","2023-02","kps_psychoactive_substances_v2","Multiple matches found"
19804,"4-Hydroxy-dextroamphetamine_4.398",98926,"4-Hydroxy-dextroamphetamine","C9 H13 N O","Full match","Partial match","Full match",0.47,151.09979,152.10706,4.398,1199133.77551688,1,61.1,42.8,"PreferredDDA","[M+H]+1","b64_b",153831.591414552,6.8,"b","b64","1","2023-02","kps_psychoactive_substances_v2","Multiple matches found"
19804,"4-Hydroxy-dextroamphetamine_4.398",98926,"4-Hydroxy-dextroamphetamine","C9 H13 N O","Full match","Partial match","Full match",0.47,151.09979,152.10706,4.398,1199133.77551688,1,61.1,42.8,"PreferredDDA","[M+H]+1","b82_a",772904.370568465,7,"a","b82","29","2023-03","kps_psychoactive_substances_v2","Multiple matches found"
19804,"4-Hydroxy-dextroamphetamine_4.398",98926,"4-Hydroxy-dextroamphetamine","C9 H13 N O","Full match","Partial match","Full match",0.47,151.09979,152.10706,4.398,1199133.77551688,1,61.1,42.8,"PreferredDDA","[M+H]+1","b82_b",321397.366754342,6.6,"b","b82","29","2023-03","kps_psychoactive_substances_v2","Multiple matches found"
19804,"4-Hydroxy-dextroamphetamine_4.398",98926,"4-Hydroxy-dextroamphetamine","C9 H13 N O","Full match","Partial match","Full match",0.47,151.09979,152.10706,4.398,1199133.77551688,1,61.1,42.8,"PreferredDDA","[M+H]+1","b88_a",1199133.77551688,7.5,"a","b88","1","2023-04","kps_psychoactive_substances_v2","Multiple matches found"
19804,"4-Hydroxy-dextroamphetamine_4.398",98926,"4-Hydroxy-dextroamphetamine","C9 H13 N O","Full match","Partial match","Full match",0.47,151.09979,152.10706,4.398,1199133.77551688,1,61.1,42.8,"PreferredDDA","[M+H]+1","b88_b",418353.644448658,7.2,"b","b88","1","2023-04","kps_psychoactive_substances_v2","Multiple matches found"
19804,"4-Hydroxy-dextroamphetamine_4.398",98926,"4-Hydroxy-dextroamphetamine","C9 H13 N O","Full match","Partial match","Full match",0.47,151.09979,152.10706,4.398,1199133.77551688,1,61.1,42.8,"PreferredDDA","[M+H]+1","b94_a",502756.982219211,7.2,"a","b94","29","2023-04","kps_psychoactive_substances_v2","Multiple matches found"
19804,"4-Hydroxy-dextroamphetamine_4.398",98926,"4-Hydroxy-dextroamphetamine","C9 H13 N O","Full match","Partial match","Full match",0.47,151.09979,152.10706,4.398,1199133.77551688,1,61.1,42.8,"PreferredDDA","[M+H]+1","b94_b",146319.025067665,5.8,"b","b94","29","2023-04","kps_psychoactive_substances_v2","Multiple matches found"
19801,"4-Hydroxy-dextroamphetamine_7.9",32207,"4-Hydroxy-dextroamphetamine","C9 H13 N O","Full match","No results","Full match",1.56,151.09995,169.1336,7.9,2278432.42333272,0,NA,NA,"PreferredDDA","[M+NH4]+1","b34_a",669408.858457076,5.3,"a","b34","29","2022-11","kps_psychoactive_substances_v2","Multiple matches found"
19801,"4-Hydroxy-dextroamphetamine_7.9",32207,"4-Hydroxy-dextroamphetamine","C9 H13 N O","Full match","No results","Full match",1.56,151.09995,169.1336,7.9,2278432.42333272,0,NA,NA,"PreferredDDA","[M+NH4]+1","b34_b",353491.790847914,7.2,"b","b34","29","2022-11","kps_psychoactive_substances_v2","Multiple matches found"
19801,"4-Hydroxy-dextroamphetamine_7.9",32207,"4-Hydroxy-dextroamphetamine","C9 H13 N O","Full match","No results","Full match",1.56,151.09995,169.1336,7.9,2278432.42333272,0,NA,NA,"PreferredDDA","[M+NH4]+1","b82_a",2278432.42333272,8.4,"a","b82","29","2023-03","kps_psychoactive_substances_v2","Multiple matches found"
19801,"4-Hydroxy-dextroamphetamine_7.9",32207,"4-Hydroxy-dextroamphetamine","C9 H13 N O","Full match","No results","Full match",1.56,151.09995,169.1336,7.9,2278432.42333272,0,NA,NA,"PreferredDDA","[M+NH4]+1","b82_b",1360587.22369409,8,"b","b82","29","2023-03","kps_psychoactive_substances_v2","Multiple matches found"
17396,"4,17beta-Dihydroxy-4-androstene-3-one_14.371",15786,"4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3","Not the top hit","Invalid mass","Full match",0.42,304.20397,305.21127,14.371,3566631.50537379,4,97,9.9,"PreferredDDA","[M+H]+1","b112_a",835437.549330127,7.5,"a","b112","1","2023-06","kps_psychoactive_substances_v2","Single match found"
17396,"4,17beta-Dihydroxy-4-androstene-3-one_14.371",15786,"4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3","Not the top hit","Invalid mass","Full match",0.42,304.20397,305.21127,14.371,3566631.50537379,4,97,9.9,"PreferredDDA","[M+H]+1","b112_b",459714.338765276,8.3,"b","b112","1","2023-06","kps_psychoactive_substances_v2","Single match found"
17396,"4,17beta-Dihydroxy-4-androstene-3-one_14.371",15786,"4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3","Not the top hit","Invalid mass","Full match",0.42,304.20397,305.21127,14.371,3566631.50537379,4,97,9.9,"PreferredDDA","[M+H]+1","b40_a",1385768.93552875,6.4,"a","b40","1","2022-12","kps_psychoactive_substances_v2","Single match found"
17396,"4,17beta-Dihydroxy-4-androstene-3-one_14.371",15786,"4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3","Not the top hit","Invalid mass","Full match",0.42,304.20397,305.21127,14.371,3566631.50537379,4,97,9.9,"PreferredDDA","[M+H]+1","b40_b",720982.181362681,5.9,"b","b40","1","2022-12","kps_psychoactive_substances_v2","Single match found"
17397,"4,17beta-Dihydroxy-4-androstene-3-one_14.846",17148,"4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3","Full match","Invalid mass","Full match",0.43,304.20398,305.21128,14.846,2667296.86665757,4,97.8,9.9,"PreferredDDA","[M+H]+1","b118_a",633764.655171365,7,"a","b118","29","2023-06","kps_psychoactive_substances_v2","Single match found"
17397,"4,17beta-Dihydroxy-4-androstene-3-one_14.846",17148,"4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3","Full match","Invalid mass","Full match",0.43,304.20398,305.21128,14.846,2667296.86665757,4,97.8,9.9,"PreferredDDA","[M+H]+1","b118_b",608488.125425556,6.4,"b","b118","29","2023-06","kps_psychoactive_substances_v2","Single match found"
17397,"4,17beta-Dihydroxy-4-androstene-3-one_14.846",17148,"4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3","Full match","Invalid mass","Full match",0.43,304.20398,305.21128,14.846,2667296.86665757,4,97.8,9.9,"PreferredDDA","[M+H]+1","b70_a",2667296.86665757,7.3,"a","b70","29","2023-02","kps_psychoactive_substances_v2","Single match found"
17397,"4,17beta-Dihydroxy-4-androstene-3-one_14.846",17148,"4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3","Full match","Invalid mass","Full match",0.43,304.20398,305.21128,14.846,2667296.86665757,4,97.8,9.9,"PreferredDDA","[M+H]+1","b70_b",1553396.71761793,8.4,"b","b70","29","2023-02","kps_psychoactive_substances_v2","Single match found"
17397,"4,17beta-Dihydroxy-4-androstene-3-one_14.846",17148,"4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3","Full match","Invalid mass","Full match",0.43,304.20398,305.21128,14.846,2667296.86665757,4,97.8,9.9,"PreferredDDA","[M+H]+1","b88_a",1566048.37666162,6.2,"a","b88","1","2023-04","kps_psychoactive_substances_v2","Single match found"
17397,"4,17beta-Dihydroxy-4-androstene-3-one_14.846",17148,"4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3","Full match","Invalid mass","Full match",0.43,304.20398,305.21128,14.846,2667296.86665757,4,97.8,9.9,"PreferredDDA","[M+H]+1","b88_b",854050.185754978,8.6,"b","b88","1","2023-04","kps_psychoactive_substances_v2","Single match found"
17406,"4,17beta-Dihydroxy-4-androstene-3-one_16.799",70972,"4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3","Not the top hit","Partial match","Full match",0.13,304.20389,305.21114,16.799,885387.355002719,3,96.4,9.8,"PreferredDDA","[M+H]+1","b142_a",202524.61963983,6.8,"a","b142","29","2023-03","kps_psychoactive_substances_v2","Single match found"
17406,"4,17beta-Dihydroxy-4-androstene-3-one_16.799",70972,"4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3","Not the top hit","Partial match","Full match",0.13,304.20389,305.21114,16.799,885387.355002719,3,96.4,9.8,"PreferredDDA","[M+H]+1","b142_b",392166.458109388,8.8,"b","b142","29","2023-03","kps_psychoactive_substances_v2","Single match found"
17403,"4,17beta-Dihydroxy-4-androstene-3-one_17.535",41497,"4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3","Not the top hit","Partial match","Full match",0.23,304.20391,305.21118,17.535,1794781.69031139,3,89.2,9.5,"PreferredDDA","[M+H]+1","b58_a",605713.104462223,5.9,"a","b58","29","2023-01","kps_psychoactive_substances_v2","Single match found"
17403,"4,17beta-Dihydroxy-4-androstene-3-one_17.535",41497,"4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3","Not the top hit","Partial match","Full match",0.23,304.20391,305.21118,17.535,1794781.69031139,3,89.2,9.5,"PreferredDDA","[M+H]+1","b58_b",357768.495762218,8.3,"b","b58","29","2023-01","kps_psychoactive_substances_v2","Single match found"
17394,"4,17beta-Dihydroxy-4-androstene-3-one_18.352",13954,"4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3","Full match","Invalid mass","Full match",-0.03,304.20384,305.21108,18.352,3618341.58281169,4,96.3,9.8,"PreferredDDA","[M+H]+1","b22_a",775045.513887273,8,"a","b22","29","2022-10","kps_psychoactive_substances_v2","Single match found"
17394,"4,17beta-Dihydroxy-4-androstene-3-one_18.352",13954,"4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3","Full match","Invalid mass","Full match",-0.03,304.20384,305.21108,18.352,3618341.58281169,4,96.3,9.8,"PreferredDDA","[M+H]+1","b22_b",308843.680251912,8.3,"b","b22","29","2022-10","kps_psychoactive_substances_v2","Single match found"
17394,"4,17beta-Dihydroxy-4-androstene-3-one_18.352",13954,"4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3","Full match","Invalid mass","Full match",-0.03,304.20384,305.21108,18.352,3618341.58281169,4,96.3,9.8,"PreferredDDA","[M+H]+1","b40_a",623096.347560657,8.6,"a","b40","1","2022-12","kps_psychoactive_substances_v2","Single match found"
17394,"4,17beta-Dihydroxy-4-androstene-3-one_18.352",13954,"4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3","Full match","Invalid mass","Full match",-0.03,304.20384,305.21108,18.352,3618341.58281169,4,96.3,9.8,"PreferredDDA","[M+H]+1","b40_b",438263.247031406,7.7,"b","b40","1","2022-12","kps_psychoactive_substances_v2","Single match found"
17393,"4,17beta-Dihydroxy-4-androstene-3-one_19.23",12559,"4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3","Full match","Partial match","Full match",0.05,304.20386,305.21114,19.23,4395579.48595375,2,72.8,69.9,"PreferredDDA","[M+H]+1","b10_a",3875079.967643,7.8,"a","b10","29","2022-09","kps_psychoactive_substances_v2","Single match found"
17393,"4,17beta-Dihydroxy-4-androstene-3-one_19.23",12559,"4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3","Full match","Partial match","Full match",0.05,304.20386,305.21114,19.23,4395579.48595375,2,72.8,69.9,"PreferredDDA","[M+H]+1","b10_b",1595945.30212857,6.7,"b","b10","29","2022-09","kps_psychoactive_substances_v2","Single match found"
17393,"4,17beta-Dihydroxy-4-androstene-3-one_19.23",12559,"4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3","Full match","Partial match","Full match",0.05,304.20386,305.21114,19.23,4395579.48595375,2,72.8,69.9,"PreferredDDA","[M+H]+1","b100_a",796137.69071525,7.5,"a","b100","1","2023-05","kps_psychoactive_substances_v2","Single match found"
17393,"4,17beta-Dihydroxy-4-androstene-3-one_19.23",12559,"4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3","Full match","Partial match","Full match",0.05,304.20386,305.21114,19.23,4395579.48595375,2,72.8,69.9,"PreferredDDA","[M+H]+1","b100_b",724492.840178854,8.6,"b","b100","1","2023-05","kps_psychoactive_substances_v2","Single match found"
17393,"4,17beta-Dihydroxy-4-androstene-3-one_19.23",12559,"4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3","Full match","Partial match","Full match",0.05,304.20386,305.21114,19.23,4395579.48595375,2,72.8,69.9,"PreferredDDA","[M+H]+1","b112_a",3798824.57862029,9.5,"a","b112","1","2023-06","kps_psychoactive_substances_v2","Single match found"
17393,"4,17beta-Dihydroxy-4-androstene-3-one_19.23",12559,"4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3","Full match","Partial match","Full match",0.05,304.20386,305.21114,19.23,4395579.48595375,2,72.8,69.9,"PreferredDDA","[M+H]+1","b112_b",2317950.51976757,6.7,"b","b112","1","2023-06","kps_psychoactive_substances_v2","Single match found"
17393,"4,17beta-Dihydroxy-4-androstene-3-one_19.23",12559,"4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3","Full match","Partial match","Full match",0.05,304.20386,305.21114,19.23,4395579.48595375,2,72.8,69.9,"PreferredDDA","[M+H]+1","b118_a",1027651.65938931,8.6,"a","b118","29","2023-06","kps_psychoactive_substances_v2","Single match found"
17393,"4,17beta-Dihydroxy-4-androstene-3-one_19.23",12559,"4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3","Full match","Partial match","Full match",0.05,304.20386,305.21114,19.23,4395579.48595375,2,72.8,69.9,"PreferredDDA","[M+H]+1","b118_b",539770.664986713,8.3,"b","b118","29","2023-06","kps_psychoactive_substances_v2","Single match found"
17393,"4,17beta-Dihydroxy-4-androstene-3-one_19.23",12559,"4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3","Full match","Partial match","Full match",0.05,304.20386,305.21114,19.23,4395579.48595375,2,72.8,69.9,"PreferredDDA","[M+H]+1","b28_a",2955867.76507051,5.1,"a","b28","1","2022-11","kps_psychoactive_substances_v2","Single match found"
17393,"4,17beta-Dihydroxy-4-androstene-3-one_19.23",12559,"4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3","Full match","Partial match","Full match",0.05,304.20386,305.21114,19.23,4395579.48595375,2,72.8,69.9,"PreferredDDA","[M+H]+1","b28_b",2393385.17246135,6.7,"b","b28","1","2022-11","kps_psychoactive_substances_v2","Single match found"
17393,"4,17beta-Dihydroxy-4-androstene-3-one_19.23",12559,"4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3","Full match","Partial match","Full match",0.05,304.20386,305.21114,19.23,4395579.48595375,2,72.8,69.9,"PreferredDDA","[M+H]+1","b4_a",4395579.48595375,7.3,"a","b4","1","2022-09","kps_psychoactive_substances_v2","Single match found"
17393,"4,17beta-Dihydroxy-4-androstene-3-one_19.23",12559,"4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3","Full match","Partial match","Full match",0.05,304.20386,305.21114,19.23,4395579.48595375,2,72.8,69.9,"PreferredDDA","[M+H]+1","b4_b",2590033.10604172,8.9,"b","b4","1","2022-09","kps_psychoactive_substances_v2","Single match found"
17405,"4,17beta-Dihydroxy-4-androstene-3-one_20.294",65952,"4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3","Full match","Partial match","Full match",0.21,304.20391,305.21119,20.294,893724.92206177,3,95.8,76,"PreferredDDA","[M+H]+1","b112_a",668747.370518476,5.9,"a","b112","1","2023-06","kps_psychoactive_substances_v2","Single match found"
17405,"4,17beta-Dihydroxy-4-androstene-3-one_20.294",65952,"4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3","Full match","Partial match","Full match",0.21,304.20391,305.21119,20.294,893724.92206177,3,95.8,76,"PreferredDDA","[M+H]+1","b112_b",356683.876106877,5.5,"b","b112","1","2023-06","kps_psychoactive_substances_v2","Single match found"
17405,"4,17beta-Dihydroxy-4-androstene-3-one_20.294",65952,"4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3","Full match","Partial match","Full match",0.21,304.20391,305.21119,20.294,893724.92206177,3,95.8,76,"PreferredDDA","[M+H]+1","b16_a",550576.816316237,8.3,"a","b16","1","2022-10","kps_psychoactive_substances_v2","Single match found"
17405,"4,17beta-Dihydroxy-4-androstene-3-one_20.294",65952,"4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3","Full match","Partial match","Full match",0.21,304.20391,305.21119,20.294,893724.92206177,3,95.8,76,"PreferredDDA","[M+H]+1","b16_b",258314.46103892,7.4,"b","b16","1","2022-10","kps_psychoactive_substances_v2","Single match found"
22796,"5-{2-[1-(5-hydroxy-5-methylhexa-1,3-diyn-1-yl)-7a-methyl-octahydro-1h-inden-4-ylidene]ethylidene}-4-methylidenecyclohexane-1,3-diol_19.425",91790,"5-{2-[1-(5-hydroxy-5-methylhexa-1,3-diyn-1-yl)-7a-methyl-octahydro-1h-inden-4-ylidene]ethylidene}-4-methylidenecyclohexane-1,3-diol","C26 H34 O3","No match","Invalid mass","Full match",0.78,394.2511,395.25838,19.425,729870.399655969,1,83.1,9.2,"PreferredDDA","[M+H]+1","b130_a",681124.133735131,8.6,"a","b130","29","2023-07","kps_psychoactive_substances_v2","Single match found"
22796,"5-{2-[1-(5-hydroxy-5-methylhexa-1,3-diyn-1-yl)-7a-methyl-octahydro-1h-inden-4-ylidene]ethylidene}-4-methylidenecyclohexane-1,3-diol_19.425",91790,"5-{2-[1-(5-hydroxy-5-methylhexa-1,3-diyn-1-yl)-7a-methyl-octahydro-1h-inden-4-ylidene]ethylidene}-4-methylidenecyclohexane-1,3-diol","C26 H34 O3","No match","Invalid mass","Full match",0.78,394.2511,395.25838,19.425,729870.399655969,1,83.1,9.2,"PreferredDDA","[M+H]+1","b130_b",573936.848083608,7.2,"b","b130","29","2023-07","kps_psychoactive_substances_v2","Single match found"
22795,"5-{2-[1-(5-hydroxy-5-methylhexa-1,3-diyn-1-yl)-7a-methyl-octahydro-1h-inden-4-ylidene]ethylidene}-4-methylidenecyclohexane-1,3-diol_21.384",79547,"5-{2-[1-(5-hydroxy-5-methylhexa-1,3-diyn-1-yl)-7a-methyl-octahydro-1h-inden-4-ylidene]ethylidene}-4-methylidenecyclohexane-1,3-diol","C26 H34 O3","No match","Invalid mass","Full match",-4.73,394.24893,395.25621,21.384,1345518.20634982,4,95.1,9.8,"PreferredDDA","[M+H]+1","b94_a",620373.591305554,7.5,"a","b94","29","2023-04","kps_psychoactive_substances_v2","Single match found"
22795,"5-{2-[1-(5-hydroxy-5-methylhexa-1,3-diyn-1-yl)-7a-methyl-octahydro-1h-inden-4-ylidene]ethylidene}-4-methylidenecyclohexane-1,3-diol_21.384",79547,"5-{2-[1-(5-hydroxy-5-methylhexa-1,3-diyn-1-yl)-7a-methyl-octahydro-1h-inden-4-ylidene]ethylidene}-4-methylidenecyclohexane-1,3-diol","C26 H34 O3","No match","Invalid mass","Full match",-4.73,394.24893,395.25621,21.384,1345518.20634982,4,95.1,9.8,"PreferredDDA","[M+H]+1","b94_b",292287.796565253,8.3,"b","b94","29","2023-04","kps_psychoactive_substances_v2","Single match found"
22784,"5-{2-[1-(5-hydroxy-5,6-dimethylhept-3-en-2-yl)-7a-methyl-octahydro-1h-inden-4-ylidene]ethylidene}-4-methylidenecyclohexane-1,3-diol_22.108",5168,"5-{2-[1-(5-hydroxy-5,6-dimethylhept-3-en-2-yl)-7a-methyl-octahydro-1h-inden-4-ylidene]ethylidene}-4-methylidenecyclohexane-1,3-diol","C28 H44 O3","Full match","Partial match","Full match",0.39,428.32921,429.33647,22.108,16144657.1473235,2,81.2,9.1,"PreferredDDA","[M+H]+1","b64_a",13828668.3467631,5.1,"a","b64","1","2023-02","kps_psychoactive_substances_v2","Single match found"
22784,"5-{2-[1-(5-hydroxy-5,6-dimethylhept-3-en-2-yl)-7a-methyl-octahydro-1h-inden-4-ylidene]ethylidene}-4-methylidenecyclohexane-1,3-diol_22.108",5168,"5-{2-[1-(5-hydroxy-5,6-dimethylhept-3-en-2-yl)-7a-methyl-octahydro-1h-inden-4-ylidene]ethylidene}-4-methylidenecyclohexane-1,3-diol","C28 H44 O3","Full match","Partial match","Full match",0.39,428.32921,429.33647,22.108,16144657.1473235,2,81.2,9.1,"PreferredDDA","[M+H]+1","b64_b",7436870.48168186,6.7,"b","b64","1","2023-02","kps_psychoactive_substances_v2","Single match found"
22124,"5-Alpha-Pregnan-3,20-Dione_14.867",64885,"5-Alpha-Pregnan-3,20-Dione","C21 H32 O2","No match","Partial match","Full match",0.48,316.24038,317.24766,14.867,3275079.53136166,5,92.1,9.6,"PreferredDDA","[M+H]+1","b70_a",320953.170202504,8.3,"a","b70","29","2023-02","kps_psychoactive_substances_v2","Multiple matches found"
22124,"5-Alpha-Pregnan-3,20-Dione_14.867",64885,"5-Alpha-Pregnan-3,20-Dione","C21 H32 O2","No match","Partial match","Full match",0.48,316.24038,317.24766,14.867,3275079.53136166,5,92.1,9.6,"PreferredDDA","[M+H]+1","b70_b",250897.210922989,6.3,"b","b70","29","2023-02","kps_psychoactive_substances_v2","Multiple matches found"
22106,"5-Alpha-Pregnan-3,20-Dione_16.016",5338,"5-Alpha-Pregnan-3,20-Dione","C21 H32 O2","Full match","Partial match","Full match",0.43,316.24036,317.24764,16.016,9328049.01477322,4,95.2,85.2,"PreferredDDA","[M+H]+1","b100_a",7152808.03769341,7.8,"a","b100","1","2023-05","kps_psychoactive_substances_v2","Multiple matches found"
22106,"5-Alpha-Pregnan-3,20-Dione_16.016",5338,"5-Alpha-Pregnan-3,20-Dione","C21 H32 O2","Full match","Partial match","Full match",0.43,316.24036,317.24764,16.016,9328049.01477322,4,95.2,85.2,"PreferredDDA","[M+H]+1","b100_b",7601435.32085977,7.8,"b","b100","1","2023-05","kps_psychoactive_substances_v2","Multiple matches found"
22106,"5-Alpha-Pregnan-3,20-Dione_16.016",5338,"5-Alpha-Pregnan-3,20-Dione","C21 H32 O2","Full match","Partial match","Full match",0.43,316.24036,317.24764,16.016,9328049.01477322,4,95.2,85.2,"PreferredDDA","[M+H]+1","b112_a",6976657.38031582,8.9,"a","b112","1","2023-06","kps_psychoactive_substances_v2","Multiple matches found"
22106,"5-Alpha-Pregnan-3,20-Dione_16.016",5338,"5-Alpha-Pregnan-3,20-Dione","C21 H32 O2","Full match","Partial match","Full match",0.43,316.24036,317.24764,16.016,9328049.01477322,4,95.2,85.2,"PreferredDDA","[M+H]+1","b112_b",5587438.30036672,8.4,"b","b112","1","2023-06","kps_psychoactive_substances_v2","Multiple matches found"
22106,"5-Alpha-Pregnan-3,20-Dione_16.016",5338,"5-Alpha-Pregnan-3,20-Dione","C21 H32 O2","Full match","Partial match","Full match",0.43,316.24036,317.24764,16.016,9328049.01477322,4,95.2,85.2,"PreferredDDA","[M+H]+1","b118_a",6211219.29679485,7.8,"a","b118","29","2023-06","kps_psychoactive_substances_v2","Multiple matches found"
22106,"5-Alpha-Pregnan-3,20-Dione_16.016",5338,"5-Alpha-Pregnan-3,20-Dione","C21 H32 O2","Full match","Partial match","Full match",0.43,316.24036,317.24764,16.016,9328049.01477322,4,95.2,85.2,"PreferredDDA","[M+H]+1","b118_b",4760891.40134158,7.8,"b","b118","29","2023-06","kps_psychoactive_substances_v2","Multiple matches found"
22106,"5-Alpha-Pregnan-3,20-Dione_16.016",5338,"5-Alpha-Pregnan-3,20-Dione","C21 H32 O2","Full match","Partial match","Full match",0.43,316.24036,317.24764,16.016,9328049.01477322,4,95.2,85.2,"PreferredDDA","[M+H]+1","b16_a",3947000.51444582,9.5,"a","b16","1","2022-10","kps_psychoactive_substances_v2","Multiple matches found"
22106,"5-Alpha-Pregnan-3,20-Dione_16.016",5338,"5-Alpha-Pregnan-3,20-Dione","C21 H32 O2","Full match","Partial match","Full match",0.43,316.24036,317.24764,16.016,9328049.01477322,4,95.2,85.2,"PreferredDDA","[M+H]+1","b16_b",2137258.22848478,5.7,"b","b16","1","2022-10","kps_psychoactive_substances_v2","Multiple matches found"
22106,"5-Alpha-Pregnan-3,20-Dione_16.016",5338,"5-Alpha-Pregnan-3,20-Dione","C21 H32 O2","Full match","Partial match","Full match",0.43,316.24036,317.24764,16.016,9328049.01477322,4,95.2,85.2,"PreferredDDA","[M+H]+1","b40_a",9193824.47132088,8.4,"a","b40","1","2022-12","kps_psychoactive_substances_v2","Multiple matches found"
22106,"5-Alpha-Pregnan-3,20-Dione_16.016",5338,"5-Alpha-Pregnan-3,20-Dione","C21 H32 O2","Full match","Partial match","Full match",0.43,316.24036,317.24764,16.016,9328049.01477322,4,95.2,85.2,"PreferredDDA","[M+H]+1","b40_b",5581418.09146118,8.4,"b","b40","1","2022-12","kps_psychoactive_substances_v2","Multiple matches found"
22106,"5-Alpha-Pregnan-3,20-Dione_16.016",5338,"5-Alpha-Pregnan-3,20-Dione","C21 H32 O2","Full match","Partial match","Full match",0.43,316.24036,317.24764,16.016,9328049.01477322,4,95.2,85.2,"PreferredDDA","[M+H]+1","b64_a",7668937.2177275,7.3,"a","b64","1","2023-02","kps_psychoactive_substances_v2","Multiple matches found"
22106,"5-Alpha-Pregnan-3,20-Dione_16.016",5338,"5-Alpha-Pregnan-3,20-Dione","C21 H32 O2","Full match","Partial match","Full match",0.43,316.24036,317.24764,16.016,9328049.01477322,4,95.2,85.2,"PreferredDDA","[M+H]+1","b64_b",4526731.32831933,10,"b","b64","1","2023-02","kps_psychoactive_substances_v2","Multiple matches found"
