"peak_number","unique_id","compounds_id","name","formula","annot_source_predicted_compositions","annot_source_mz_cloud_search","annot_source_mass_list_search","annot_delta_mass_ppm","calc_mw","m_z","rt_min","area_max","number_mz_cloud_results","mz_cloud_best_match","mz_cloud_best_match_confidence","ms2","reference_ion","sample","group_area","peak_rating","replicate","sample_location","day","month","mass_list_name","mass_list_match"
36050,"Fluorchinolone_BTM04503_16.325",59332,"Fluorchinolone_BTM04503","C24 H32 F2 O6","No match","No results","Full match",2.88,454.218,455.22528,16.325,2713221.40999962,0,NA,NA,"PreferredDDA","[M+H]+1","b58_a",1040216.77244697,7,"a","b58","29","2023-01","itnantibiotic_cyp_metabolites","Multiple matches found"
36050,"Fluorchinolone_BTM04503_16.325",59332,"Fluorchinolone_BTM04503","C24 H32 F2 O6","No match","No results","Full match",2.88,454.218,455.22528,16.325,2713221.40999962,0,NA,NA,"PreferredDDA","[M+H]+1","b58_b",1357894.33204942,5.9,"b","b58","29","2023-01","itnantibiotic_cyp_metabolites","Multiple matches found"
36040,"Fluorchinolone_BTM04503_16.759",9301,"Fluorchinolone_BTM04503","C24 H32 F2 O6","No match","No results","Full match",2.9,454.21801,455.22529,16.759,2719698.29823855,0,NA,NA,"PreferredDDA","[M+H]+1","b10_a",2576793.93277804,8.4,"a","b10","29","2022-09","itnantibiotic_cyp_metabolites","Multiple matches found"
36040,"Fluorchinolone_BTM04503_16.759",9301,"Fluorchinolone_BTM04503","C24 H32 F2 O6","No match","No results","Full match",2.9,454.21801,455.22529,16.759,2719698.29823855,0,NA,NA,"PreferredDDA","[M+H]+1","b10_b",2217264.37956484,5.7,"b","b10","29","2022-09","itnantibiotic_cyp_metabolites","Multiple matches found"
36040,"Fluorchinolone_BTM04503_16.759",9301,"Fluorchinolone_BTM04503","C24 H32 F2 O6","No match","No results","Full match",2.9,454.21801,455.22529,16.759,2719698.29823855,0,NA,NA,"PreferredDDA","[M+H]+1","b112_a",989712.427904072,8,"a","b112","1","2023-06","itnantibiotic_cyp_metabolites","Multiple matches found"
36040,"Fluorchinolone_BTM04503_16.759",9301,"Fluorchinolone_BTM04503","C24 H32 F2 O6","No match","No results","Full match",2.9,454.21801,455.22529,16.759,2719698.29823855,0,NA,NA,"PreferredDDA","[M+H]+1","b112_b",704466.258286848,8,"b","b112","1","2023-06","itnantibiotic_cyp_metabolites","Multiple matches found"
36040,"Fluorchinolone_BTM04503_16.759",9301,"Fluorchinolone_BTM04503","C24 H32 F2 O6","No match","No results","Full match",2.9,454.21801,455.22529,16.759,2719698.29823855,0,NA,NA,"PreferredDDA","[M+H]+1","b130_a",1583725.2963735,9.5,"a","b130","29","2023-07","itnantibiotic_cyp_metabolites","Multiple matches found"
36040,"Fluorchinolone_BTM04503_16.759",9301,"Fluorchinolone_BTM04503","C24 H32 F2 O6","No match","No results","Full match",2.9,454.21801,455.22529,16.759,2719698.29823855,0,NA,NA,"PreferredDDA","[M+H]+1","b130_b",2053276.62941886,6.7,"b","b130","29","2023-07","itnantibiotic_cyp_metabolites","Multiple matches found"
36040,"Fluorchinolone_BTM04503_16.759",9301,"Fluorchinolone_BTM04503","C24 H32 F2 O6","No match","No results","Full match",2.9,454.21801,455.22529,16.759,2719698.29823855,0,NA,NA,"PreferredDDA","[M+H]+1","b22_a",2136285.7202623,5.1,"a","b22","29","2022-10","itnantibiotic_cyp_metabolites","Multiple matches found"
36040,"Fluorchinolone_BTM04503_16.759",9301,"Fluorchinolone_BTM04503","C24 H32 F2 O6","No match","No results","Full match",2.9,454.21801,455.22529,16.759,2719698.29823855,0,NA,NA,"PreferredDDA","[M+H]+1","b22_b",1087252.1034557,5.3,"b","b22","29","2022-10","itnantibiotic_cyp_metabolites","Multiple matches found"
36040,"Fluorchinolone_BTM04503_16.759",9301,"Fluorchinolone_BTM04503","C24 H32 F2 O6","No match","No results","Full match",2.9,454.21801,455.22529,16.759,2719698.29823855,0,NA,NA,"PreferredDDA","[M+H]+1","b28_a",2506496.93910185,7.8,"a","b28","1","2022-11","itnantibiotic_cyp_metabolites","Multiple matches found"
36040,"Fluorchinolone_BTM04503_16.759",9301,"Fluorchinolone_BTM04503","C24 H32 F2 O6","No match","No results","Full match",2.9,454.21801,455.22529,16.759,2719698.29823855,0,NA,NA,"PreferredDDA","[M+H]+1","b28_b",1422735.70294706,8,"b","b28","1","2022-11","itnantibiotic_cyp_metabolites","Multiple matches found"
36040,"Fluorchinolone_BTM04503_16.759",9301,"Fluorchinolone_BTM04503","C24 H32 F2 O6","No match","No results","Full match",2.9,454.21801,455.22529,16.759,2719698.29823855,0,NA,NA,"PreferredDDA","[M+H]+1","b34_a",2173306.67401878,6.7,"a","b34","29","2022-11","itnantibiotic_cyp_metabolites","Multiple matches found"
36040,"Fluorchinolone_BTM04503_16.759",9301,"Fluorchinolone_BTM04503","C24 H32 F2 O6","No match","No results","Full match",2.9,454.21801,455.22529,16.759,2719698.29823855,0,NA,NA,"PreferredDDA","[M+H]+1","b34_b",1400114.47725442,8.6,"b","b34","29","2022-11","itnantibiotic_cyp_metabolites","Multiple matches found"
36040,"Fluorchinolone_BTM04503_16.759",9301,"Fluorchinolone_BTM04503","C24 H32 F2 O6","No match","No results","Full match",2.9,454.21801,455.22529,16.759,2719698.29823855,0,NA,NA,"PreferredDDA","[M+H]+1","b94_a",1122007.64107111,7.5,"a","b94","29","2023-04","itnantibiotic_cyp_metabolites","Multiple matches found"
36040,"Fluorchinolone_BTM04503_16.759",9301,"Fluorchinolone_BTM04503","C24 H32 F2 O6","No match","No results","Full match",2.9,454.21801,455.22529,16.759,2719698.29823855,0,NA,NA,"PreferredDDA","[M+H]+1","b94_b",638760.005239255,5.9,"b","b94","29","2023-04","itnantibiotic_cyp_metabolites","Multiple matches found"
36037,"Fluorchinolone_BTM04503_16.82",6059,"Fluorchinolone_BTM04503","C24 H32 F2 O6","No match","No results","Full match",2.78,454.21796,455.22524,16.82,3535977.05316205,0,NA,NA,"PreferredDDA","[M+H]+1","b118_a",977232.376157977,8,"a","b118","29","2023-06","itnantibiotic_cyp_metabolites","Multiple matches found"
36037,"Fluorchinolone_BTM04503_16.82",6059,"Fluorchinolone_BTM04503","C24 H32 F2 O6","No match","No results","Full match",2.78,454.21796,455.22524,16.82,3535977.05316205,0,NA,NA,"PreferredDDA","[M+H]+1","b118_b",513587.488472086,6.1,"b","b118","29","2023-06","itnantibiotic_cyp_metabolites","Multiple matches found"
36037,"Fluorchinolone_BTM04503_16.82",6059,"Fluorchinolone_BTM04503","C24 H32 F2 O6","No match","No results","Full match",2.78,454.21796,455.22524,16.82,3535977.05316205,0,NA,NA,"PreferredDDA","[M+H]+1","b40_a",3535977.05316205,8.4,"a","b40","1","2022-12","itnantibiotic_cyp_metabolites","Multiple matches found"
36037,"Fluorchinolone_BTM04503_16.82",6059,"Fluorchinolone_BTM04503","C24 H32 F2 O6","No match","No results","Full match",2.78,454.21796,455.22524,16.82,3535977.05316205,0,NA,NA,"PreferredDDA","[M+H]+1","b40_b",2418909.71599495,6.7,"b","b40","1","2022-12","itnantibiotic_cyp_metabolites","Multiple matches found"
36037,"Fluorchinolone_BTM04503_16.82",6059,"Fluorchinolone_BTM04503","C24 H32 F2 O6","No match","No results","Full match",2.78,454.21796,455.22524,16.82,3535977.05316205,0,NA,NA,"PreferredDDA","[M+H]+1","b82_a",1736266.95527752,7.8,"a","b82","29","2023-03","itnantibiotic_cyp_metabolites","Multiple matches found"
36037,"Fluorchinolone_BTM04503_16.82",6059,"Fluorchinolone_BTM04503","C24 H32 F2 O6","No match","No results","Full match",2.78,454.21796,455.22524,16.82,3535977.05316205,0,NA,NA,"PreferredDDA","[M+H]+1","b82_b",2072672.72476344,6.7,"b","b82","29","2023-03","itnantibiotic_cyp_metabolites","Multiple matches found"
36039,"Fluorchinolone_BTM04503_16.975",7785,"Fluorchinolone_BTM04503","C24 H32 F2 O6","No match","No results","Full match",2.69,454.21792,455.2252,16.975,8697661.73333722,0,NA,NA,"PreferredDDA","[M+H]+1","b10_a",3141299.08031671,6.2,"a","b10","29","2022-09","itnantibiotic_cyp_metabolites","Multiple matches found"
36039,"Fluorchinolone_BTM04503_16.975",7785,"Fluorchinolone_BTM04503","C24 H32 F2 O6","No match","No results","Full match",2.69,454.21792,455.2252,16.975,8697661.73333722,0,NA,NA,"PreferredDDA","[M+H]+1","b10_b",6428692.29433865,7.3,"b","b10","29","2022-09","itnantibiotic_cyp_metabolites","Multiple matches found"
36039,"Fluorchinolone_BTM04503_16.975",7785,"Fluorchinolone_BTM04503","C24 H32 F2 O6","No match","No results","Full match",2.69,454.21792,455.2252,16.975,8697661.73333722,0,NA,NA,"PreferredDDA","[M+H]+1","b34_a",5303067.10949965,7.8,"a","b34","29","2022-11","itnantibiotic_cyp_metabolites","Multiple matches found"
36039,"Fluorchinolone_BTM04503_16.975",7785,"Fluorchinolone_BTM04503","C24 H32 F2 O6","No match","No results","Full match",2.69,454.21792,455.2252,16.975,8697661.73333722,0,NA,NA,"PreferredDDA","[M+H]+1","b34_b",1627366.08837522,7.8,"b","b34","29","2022-11","itnantibiotic_cyp_metabolites","Multiple matches found"
36039,"Fluorchinolone_BTM04503_16.975",7785,"Fluorchinolone_BTM04503","C24 H32 F2 O6","No match","No results","Full match",2.69,454.21792,455.2252,16.975,8697661.73333722,0,NA,NA,"PreferredDDA","[M+H]+1","b70_a",6368610.58396241,8.4,"a","b70","29","2023-02","itnantibiotic_cyp_metabolites","Multiple matches found"
36039,"Fluorchinolone_BTM04503_16.975",7785,"Fluorchinolone_BTM04503","C24 H32 F2 O6","No match","No results","Full match",2.69,454.21792,455.2252,16.975,8697661.73333722,0,NA,NA,"PreferredDDA","[M+H]+1","b70_b",1379336.68370215,7,"b","b70","29","2023-02","itnantibiotic_cyp_metabolites","Multiple matches found"
36039,"Fluorchinolone_BTM04503_16.975",7785,"Fluorchinolone_BTM04503","C24 H32 F2 O6","No match","No results","Full match",2.69,454.21792,455.2252,16.975,8697661.73333722,0,NA,NA,"PreferredDDA","[M+H]+1","b82_a",2646798.28810155,7.3,"a","b82","29","2023-03","itnantibiotic_cyp_metabolites","Multiple matches found"
36039,"Fluorchinolone_BTM04503_16.975",7785,"Fluorchinolone_BTM04503","C24 H32 F2 O6","No match","No results","Full match",2.69,454.21792,455.2252,16.975,8697661.73333722,0,NA,NA,"PreferredDDA","[M+H]+1","b82_b",2312868.82127904,7.3,"b","b82","29","2023-03","itnantibiotic_cyp_metabolites","Multiple matches found"
36039,"Fluorchinolone_BTM04503_16.975",7785,"Fluorchinolone_BTM04503","C24 H32 F2 O6","No match","No results","Full match",2.69,454.21792,455.2252,16.975,8697661.73333722,0,NA,NA,"PreferredDDA","[M+H]+1","b88_a",4561070.77348147,8.9,"a","b88","1","2023-04","itnantibiotic_cyp_metabolites","Multiple matches found"
36039,"Fluorchinolone_BTM04503_16.975",7785,"Fluorchinolone_BTM04503","C24 H32 F2 O6","No match","No results","Full match",2.69,454.21792,455.2252,16.975,8697661.73333722,0,NA,NA,"PreferredDDA","[M+H]+1","b88_b",2397650.21562496,7.8,"b","b88","1","2023-04","itnantibiotic_cyp_metabolites","Multiple matches found"
36039,"Fluorchinolone_BTM04503_16.975",7785,"Fluorchinolone_BTM04503","C24 H32 F2 O6","No match","No results","Full match",2.69,454.21792,455.2252,16.975,8697661.73333722,0,NA,NA,"PreferredDDA","[M+H]+1","b94_a",634232.101142896,5.3,"a","b94","29","2023-04","itnantibiotic_cyp_metabolites","Multiple matches found"
36039,"Fluorchinolone_BTM04503_16.975",7785,"Fluorchinolone_BTM04503","C24 H32 F2 O6","No match","No results","Full match",2.69,454.21792,455.2252,16.975,8697661.73333722,0,NA,NA,"PreferredDDA","[M+H]+1","b94_b",1346825.88847752,5.9,"b","b94","29","2023-04","itnantibiotic_cyp_metabolites","Multiple matches found"
36064,"Fluorescein_13.674",10439,"Fluorescein","C20 H12 O5","Not the top hit","Invalid mass","Full match",0.36,332.06859,333.07587,13.674,4943226.06889396,4,98.9,9.9,"PreferredDDA","[M+H]+1","b10_a",2014777.72339379,6.7,"a","b10","29","2022-09","itnantibiotic_cyp_metabolites","Single match found"
36064,"Fluorescein_13.674",10439,"Fluorescein","C20 H12 O5","Not the top hit","Invalid mass","Full match",0.36,332.06859,333.07587,13.674,4943226.06889396,4,98.9,9.9,"PreferredDDA","[M+H]+1","b10_b",1002464.16204569,7,"b","b10","29","2022-09","itnantibiotic_cyp_metabolites","Single match found"
36064,"Fluorescein_13.674",10439,"Fluorescein","C20 H12 O5","Not the top hit","Invalid mass","Full match",0.36,332.06859,333.07587,13.674,4943226.06889396,4,98.9,9.9,"PreferredDDA","[M+H]+1","b112_a",1811745.64778727,9.5,"a","b112","1","2023-06","itnantibiotic_cyp_metabolites","Single match found"
36064,"Fluorescein_13.674",10439,"Fluorescein","C20 H12 O5","Not the top hit","Invalid mass","Full match",0.36,332.06859,333.07587,13.674,4943226.06889396,4,98.9,9.9,"PreferredDDA","[M+H]+1","b112_b",1086718.03865558,8.6,"b","b112","1","2023-06","itnantibiotic_cyp_metabolites","Single match found"
36064,"Fluorescein_13.674",10439,"Fluorescein","C20 H12 O5","Not the top hit","Invalid mass","Full match",0.36,332.06859,333.07587,13.674,4943226.06889396,4,98.9,9.9,"PreferredDDA","[M+H]+1","b118_a",899632.236304021,8.6,"a","b118","29","2023-06","itnantibiotic_cyp_metabolites","Single match found"
36064,"Fluorescein_13.674",10439,"Fluorescein","C20 H12 O5","Not the top hit","Invalid mass","Full match",0.36,332.06859,333.07587,13.674,4943226.06889396,4,98.9,9.9,"PreferredDDA","[M+H]+1","b118_b",481727.827346981,6.6,"b","b118","29","2023-06","itnantibiotic_cyp_metabolites","Single match found"
36064,"Fluorescein_13.674",10439,"Fluorescein","C20 H12 O5","Not the top hit","Invalid mass","Full match",0.36,332.06859,333.07587,13.674,4943226.06889396,4,98.9,9.9,"PreferredDDA","[M+H]+1","b130_a",1521059.05087684,8.9,"a","b130","29","2023-07","itnantibiotic_cyp_metabolites","Single match found"
36064,"Fluorescein_13.674",10439,"Fluorescein","C20 H12 O5","Not the top hit","Invalid mass","Full match",0.36,332.06859,333.07587,13.674,4943226.06889396,4,98.9,9.9,"PreferredDDA","[M+H]+1","b130_b",1239159.69777608,8,"b","b130","29","2023-07","itnantibiotic_cyp_metabolites","Single match found"
36064,"Fluorescein_13.674",10439,"Fluorescein","C20 H12 O5","Not the top hit","Invalid mass","Full match",0.36,332.06859,333.07587,13.674,4943226.06889396,4,98.9,9.9,"PreferredDDA","[M+H]+1","b142_a",1223960.84968538,9.1,"a","b142","29","2023-03","itnantibiotic_cyp_metabolites","Single match found"
36064,"Fluorescein_13.674",10439,"Fluorescein","C20 H12 O5","Not the top hit","Invalid mass","Full match",0.36,332.06859,333.07587,13.674,4943226.06889396,4,98.9,9.9,"PreferredDDA","[M+H]+1","b142_b",915014.084301723,9.1,"b","b142","29","2023-03","itnantibiotic_cyp_metabolites","Single match found"
36064,"Fluorescein_13.674",10439,"Fluorescein","C20 H12 O5","Not the top hit","Invalid mass","Full match",0.36,332.06859,333.07587,13.674,4943226.06889396,4,98.9,9.9,"PreferredDDA","[M+H]+1","b16_a",3774212.65341682,7.8,"a","b16","1","2022-10","itnantibiotic_cyp_metabolites","Single match found"
36064,"Fluorescein_13.674",10439,"Fluorescein","C20 H12 O5","Not the top hit","Invalid mass","Full match",0.36,332.06859,333.07587,13.674,4943226.06889396,4,98.9,9.9,"PreferredDDA","[M+H]+1","b16_b",1190015.67150377,8.6,"b","b16","1","2022-10","itnantibiotic_cyp_metabolites","Single match found"
36064,"Fluorescein_13.674",10439,"Fluorescein","C20 H12 O5","Not the top hit","Invalid mass","Full match",0.36,332.06859,333.07587,13.674,4943226.06889396,4,98.9,9.9,"PreferredDDA","[M+H]+1","b22_a",2737122.89473381,7.8,"a","b22","29","2022-10","itnantibiotic_cyp_metabolites","Single match found"
36064,"Fluorescein_13.674",10439,"Fluorescein","C20 H12 O5","Not the top hit","Invalid mass","Full match",0.36,332.06859,333.07587,13.674,4943226.06889396,4,98.9,9.9,"PreferredDDA","[M+H]+1","b22_b",884385.778707745,8,"b","b22","29","2022-10","itnantibiotic_cyp_metabolites","Single match found"
36064,"Fluorescein_13.674",10439,"Fluorescein","C20 H12 O5","Not the top hit","Invalid mass","Full match",0.36,332.06859,333.07587,13.674,4943226.06889396,4,98.9,9.9,"PreferredDDA","[M+H]+1","b28_a",385158.806310449,7.7,"a","b28","1","2022-11","itnantibiotic_cyp_metabolites","Single match found"
36064,"Fluorescein_13.674",10439,"Fluorescein","C20 H12 O5","Not the top hit","Invalid mass","Full match",0.36,332.06859,333.07587,13.674,4943226.06889396,4,98.9,9.9,"PreferredDDA","[M+H]+1","b28_b",341220.43235855,8.3,"b","b28","1","2022-11","itnantibiotic_cyp_metabolites","Single match found"
36064,"Fluorescein_13.674",10439,"Fluorescein","C20 H12 O5","Not the top hit","Invalid mass","Full match",0.36,332.06859,333.07587,13.674,4943226.06889396,4,98.9,9.9,"PreferredDDA","[M+H]+1","b34_a",1146985.41487569,8,"a","b34","29","2022-11","itnantibiotic_cyp_metabolites","Single match found"
36064,"Fluorescein_13.674",10439,"Fluorescein","C20 H12 O5","Not the top hit","Invalid mass","Full match",0.36,332.06859,333.07587,13.674,4943226.06889396,4,98.9,9.9,"PreferredDDA","[M+H]+1","b34_b",699583.493051275,8,"b","b34","29","2022-11","itnantibiotic_cyp_metabolites","Single match found"
36064,"Fluorescein_13.674",10439,"Fluorescein","C20 H12 O5","Not the top hit","Invalid mass","Full match",0.36,332.06859,333.07587,13.674,4943226.06889396,4,98.9,9.9,"PreferredDDA","[M+H]+1","b4_a",765366.95793081,8.6,"a","b4","1","2022-09","itnantibiotic_cyp_metabolites","Single match found"
36064,"Fluorescein_13.674",10439,"Fluorescein","C20 H12 O5","Not the top hit","Invalid mass","Full match",0.36,332.06859,333.07587,13.674,4943226.06889396,4,98.9,9.9,"PreferredDDA","[M+H]+1","b4_b",314053.946000324,7.7,"b","b4","1","2022-09","itnantibiotic_cyp_metabolites","Single match found"
36064,"Fluorescein_13.674",10439,"Fluorescein","C20 H12 O5","Not the top hit","Invalid mass","Full match",0.36,332.06859,333.07587,13.674,4943226.06889396,4,98.9,9.9,"PreferredDDA","[M+H]+1","b40_a",4943226.06889396,9.5,"a","b40","1","2022-12","itnantibiotic_cyp_metabolites","Single match found"
36064,"Fluorescein_13.674",10439,"Fluorescein","C20 H12 O5","Not the top hit","Invalid mass","Full match",0.36,332.06859,333.07587,13.674,4943226.06889396,4,98.9,9.9,"PreferredDDA","[M+H]+1","b40_b",2493568.44305486,8.9,"b","b40","1","2022-12","itnantibiotic_cyp_metabolites","Single match found"
36064,"Fluorescein_13.674",10439,"Fluorescein","C20 H12 O5","Not the top hit","Invalid mass","Full match",0.36,332.06859,333.07587,13.674,4943226.06889396,4,98.9,9.9,"PreferredDDA","[M+H]+1","b58_a",4108860.44353676,7.8,"a","b58","29","2023-01","itnantibiotic_cyp_metabolites","Single match found"
36064,"Fluorescein_13.674",10439,"Fluorescein","C20 H12 O5","Not the top hit","Invalid mass","Full match",0.36,332.06859,333.07587,13.674,4943226.06889396,4,98.9,9.9,"PreferredDDA","[M+H]+1","b58_b",2505652.82653231,7.8,"b","b58","29","2023-01","itnantibiotic_cyp_metabolites","Single match found"
36064,"Fluorescein_13.674",10439,"Fluorescein","C20 H12 O5","Not the top hit","Invalid mass","Full match",0.36,332.06859,333.07587,13.674,4943226.06889396,4,98.9,9.9,"PreferredDDA","[M+H]+1","b64_a",3237678.01428078,6.7,"a","b64","1","2023-02","itnantibiotic_cyp_metabolites","Single match found"
36064,"Fluorescein_13.674",10439,"Fluorescein","C20 H12 O5","Not the top hit","Invalid mass","Full match",0.36,332.06859,333.07587,13.674,4943226.06889396,4,98.9,9.9,"PreferredDDA","[M+H]+1","b64_b",1329994.32934015,7.5,"b","b64","1","2023-02","itnantibiotic_cyp_metabolites","Single match found"
36064,"Fluorescein_13.674",10439,"Fluorescein","C20 H12 O5","Not the top hit","Invalid mass","Full match",0.36,332.06859,333.07587,13.674,4943226.06889396,4,98.9,9.9,"PreferredDDA","[M+H]+1","b70_a",4322969.91619475,9.5,"a","b70","29","2023-02","itnantibiotic_cyp_metabolites","Single match found"
36064,"Fluorescein_13.674",10439,"Fluorescein","C20 H12 O5","Not the top hit","Invalid mass","Full match",0.36,332.06859,333.07587,13.674,4943226.06889396,4,98.9,9.9,"PreferredDDA","[M+H]+1","b70_b",1869932.62153138,7.8,"b","b70","29","2023-02","itnantibiotic_cyp_metabolites","Single match found"
36064,"Fluorescein_13.674",10439,"Fluorescein","C20 H12 O5","Not the top hit","Invalid mass","Full match",0.36,332.06859,333.07587,13.674,4943226.06889396,4,98.9,9.9,"PreferredDDA","[M+H]+1","b82_a",1040860.95627318,6.4,"a","b82","29","2023-03","itnantibiotic_cyp_metabolites","Single match found"
36064,"Fluorescein_13.674",10439,"Fluorescein","C20 H12 O5","Not the top hit","Invalid mass","Full match",0.36,332.06859,333.07587,13.674,4943226.06889396,4,98.9,9.9,"PreferredDDA","[M+H]+1","b82_b",524822.051004419,7.7,"b","b82","29","2023-03","itnantibiotic_cyp_metabolites","Single match found"
36064,"Fluorescein_13.674",10439,"Fluorescein","C20 H12 O5","Not the top hit","Invalid mass","Full match",0.36,332.06859,333.07587,13.674,4943226.06889396,4,98.9,9.9,"PreferredDDA","[M+H]+1","b94_a",1882569.90255757,8.4,"a","b94","29","2023-04","itnantibiotic_cyp_metabolites","Single match found"
36064,"Fluorescein_13.674",10439,"Fluorescein","C20 H12 O5","Not the top hit","Invalid mass","Full match",0.36,332.06859,333.07587,13.674,4943226.06889396,4,98.9,9.9,"PreferredDDA","[M+H]+1","b94_b",880427.886899047,8.6,"b","b94","29","2023-04","itnantibiotic_cyp_metabolites","Single match found"
36096,"Fluprednidene_14.092",130914,"Fluprednidene","C22 H27 F O5","No match","No match","Full match",-0.5,390.18406,391.19133,14.092,448475.168756647,3,84.2,9.2,"PreferredDDA","[M+H]+1","b70_a",445452.998112284,6.1,"a","b70","29","2023-02","itnantibiotic_cyp_metabolites","Multiple matches found"
36096,"Fluprednidene_14.092",130914,"Fluprednidene","C22 H27 F O5","No match","No match","Full match",-0.5,390.18406,391.19133,14.092,448475.168756647,3,84.2,9.2,"PreferredDDA","[M+H]+1","b70_b",448475.168756647,8.3,"b","b70","29","2023-02","itnantibiotic_cyp_metabolites","Multiple matches found"
36095,"Fluprednidene_20.349",61137,"Fluprednidene","C22 H27 F O5","No match","Unused","Full match",0.15,390.18431,391.19159,20.349,794161.604881898,2,81.7,9.1,"PreferredDDA","[M+H]+1","b40_a",470250.136291814,7.7,"a","b40","1","2022-12","itnantibiotic_cyp_metabolites","Multiple matches found"
36095,"Fluprednidene_20.349",61137,"Fluprednidene","C22 H27 F O5","No match","Unused","Full match",0.15,390.18431,391.19159,20.349,794161.604881898,2,81.7,9.1,"PreferredDDA","[M+H]+1","b40_b",270905.329635114,7.4,"b","b40","1","2022-12","itnantibiotic_cyp_metabolites","Multiple matches found"
36095,"Fluprednidene_20.349",61137,"Fluprednidene","C22 H27 F O5","No match","Unused","Full match",0.15,390.18431,391.19159,20.349,794161.604881898,2,81.7,9.1,"PreferredDDA","[M+H]+1","b70_a",531730.04485575,8.8,"a","b70","29","2023-02","itnantibiotic_cyp_metabolites","Multiple matches found"
36095,"Fluprednidene_20.349",61137,"Fluprednidene","C22 H27 F O5","No match","Unused","Full match",0.15,390.18431,391.19159,20.349,794161.604881898,2,81.7,9.1,"PreferredDDA","[M+H]+1","b70_b",294582.376294931,7.2,"b","b70","29","2023-02","itnantibiotic_cyp_metabolites","Multiple matches found"
36336,"Fusaric acid_BTM02855_4.385",164215,"Fusaric acid_BTM02855","C10 H13 N O3","Full match","Partial match","Full match",0.16,195.08957,196.09684,4.385,601156.606984504,2,77.5,58.4,"PreferredDDA","[M+H]+1","b10_a",413896.798106251,6.6,"a","b10","29","2022-09","itnantibiotic_cyp_metabolites","Multiple matches found"
36336,"Fusaric acid_BTM02855_4.385",164215,"Fusaric acid_BTM02855","C10 H13 N O3","Full match","Partial match","Full match",0.16,195.08957,196.09684,4.385,601156.606984504,2,77.5,58.4,"PreferredDDA","[M+H]+1","b10_b",244151.227951507,6.3,"b","b10","29","2022-09","itnantibiotic_cyp_metabolites","Multiple matches found"
36336,"Fusaric acid_BTM02855_4.385",164215,"Fusaric acid_BTM02855","C10 H13 N O3","Full match","Partial match","Full match",0.16,195.08957,196.09684,4.385,601156.606984504,2,77.5,58.4,"PreferredDDA","[M+H]+1","b100_a",213181.076288128,5.2,"a","b100","1","2023-05","itnantibiotic_cyp_metabolites","Multiple matches found"
36336,"Fusaric acid_BTM02855_4.385",164215,"Fusaric acid_BTM02855","C10 H13 N O3","Full match","Partial match","Full match",0.16,195.08957,196.09684,4.385,601156.606984504,2,77.5,58.4,"PreferredDDA","[M+H]+1","b100_b",185985.875440043,7.9,"b","b100","1","2023-05","itnantibiotic_cyp_metabolites","Multiple matches found"
36336,"Fusaric acid_BTM02855_4.385",164215,"Fusaric acid_BTM02855","C10 H13 N O3","Full match","Partial match","Full match",0.16,195.08957,196.09684,4.385,601156.606984504,2,77.5,58.4,"PreferredDDA","[M+H]+1","b112_a",357580.876228401,6.6,"a","b112","1","2023-06","itnantibiotic_cyp_metabolites","Multiple matches found"
36336,"Fusaric acid_BTM02855_4.385",164215,"Fusaric acid_BTM02855","C10 H13 N O3","Full match","Partial match","Full match",0.16,195.08957,196.09684,4.385,601156.606984504,2,77.5,58.4,"PreferredDDA","[M+H]+1","b112_b",202761.974661119,6.8,"b","b112","1","2023-06","itnantibiotic_cyp_metabolites","Multiple matches found"
36336,"Fusaric acid_BTM02855_4.385",164215,"Fusaric acid_BTM02855","C10 H13 N O3","Full match","Partial match","Full match",0.16,195.08957,196.09684,4.385,601156.606984504,2,77.5,58.4,"PreferredDDA","[M+H]+1","b34_a",601156.606984504,7,"a","b34","29","2022-11","itnantibiotic_cyp_metabolites","Multiple matches found"
36336,"Fusaric acid_BTM02855_4.385",164215,"Fusaric acid_BTM02855","C10 H13 N O3","Full match","Partial match","Full match",0.16,195.08957,196.09684,4.385,601156.606984504,2,77.5,58.4,"PreferredDDA","[M+H]+1","b34_b",319495.562900083,6.6,"b","b34","29","2022-11","itnantibiotic_cyp_metabolites","Multiple matches found"
36336,"Fusaric acid_BTM02855_4.385",164215,"Fusaric acid_BTM02855","C10 H13 N O3","Full match","Partial match","Full match",0.16,195.08957,196.09684,4.385,601156.606984504,2,77.5,58.4,"PreferredDDA","[M+H]+1","b4_a",442059.943397043,5.5,"a","b4","1","2022-09","itnantibiotic_cyp_metabolites","Multiple matches found"
36336,"Fusaric acid_BTM02855_4.385",164215,"Fusaric acid_BTM02855","C10 H13 N O3","Full match","Partial match","Full match",0.16,195.08957,196.09684,4.385,601156.606984504,2,77.5,58.4,"PreferredDDA","[M+H]+1","b4_b",312265.457226274,7.2,"b","b4","1","2022-09","itnantibiotic_cyp_metabolites","Multiple matches found"
36336,"Fusaric acid_BTM02855_4.385",164215,"Fusaric acid_BTM02855","C10 H13 N O3","Full match","Partial match","Full match",0.16,195.08957,196.09684,4.385,601156.606984504,2,77.5,58.4,"PreferredDDA","[M+H]+1","b64_a",508232.166317411,6.6,"a","b64","1","2023-02","itnantibiotic_cyp_metabolites","Multiple matches found"
